PID,text,labels
test_id_10097,করে দিও আমায় কতরাত আমি কেঁদেছি বুকেরই গভীরে ।,Neutral
test_id_10098,দিও আমায় কতরাত আমি কেঁদেছি বুকেরই গভীরে কষ্ট ।,Neutral
test_id_10099,আমায় কতরাত আমি কেঁদেছি বুকেরই গভীরে কষ্ট নিয়ে ।,Neutral
test_id_10100,কতরাত আমি কেঁদেছি বুকেরই গভীরে কষ্ট নিয়ে শূণ্যতায় ।,Neutral
test_id_10101,আমি কেঁদেছি বুকেরই গভীরে কষ্ট নিয়ে শূণ্যতায় ডুবে ।,Neutral
test_id_10102,কেঁদেছি বুকেরই গভীরে কষ্ট নিয়ে শূণ্যতায় ডুবে গেছি ।,Neutral
test_id_10103,বুকেরই গভীরে কষ্ট নিয়ে শূণ্যতায় ডুবে গেছি আমি ।,Neutral
test_id_10104,গভীরে কষ্ট নিয়ে শূণ্যতায় ডুবে গেছি আমি আমাকে ।,Neutral
test_id_10105,কষ্ট নিয়ে শূণ্যতায় ডুবে গেছি আমি আমাকে তুমি ।,Neutral
test_id_10106,নিয়ে শূণ্যতায় ডুবে গেছি আমি আমাকে তুমি ফিরিয়ে ।,Neutral
test_id_10107,শূণ্যতায় ডুবে গেছি আমি আমাকে তুমি ফিরিয়ে নাও ।,Neutral
test_id_10108,ডুবে গেছি আমি আমাকে তুমি ফিরিয়ে নাও কতবার ।,Neutral
test_id_10109,গেছি আমি আমাকে তুমি ফিরিয়ে নাও কতবার ভেবেছি ।,Neutral
test_id_10110,আমি আমাকে তুমি ফিরিয়ে নাও কতবার ভেবেছি ভুলে ।,Neutral
test_id_10111,আমাকে তুমি ফিরিয়ে নাও কতবার ভেবেছি ভুলে যাবো ।,Neutral
test_id_10112,তুমি ফিরিয়ে নাও কতবার ভেবেছি ভুলে যাবো তারও ।,Neutral
test_id_10113,ফিরিয়ে নাও কতবার ভেবেছি ভুলে যাবো তারও বেশী ।,Neutral
test_id_10114,নাও কতবার ভেবেছি ভুলে যাবো তারও বেশী মনে ।,Neutral
test_id_10115,কতবার ভেবেছি ভুলে যাবো তারও বেশী মনে পড়ে ।,Neutral
test_id_10116,ভেবেছি ভুলে যাবো তারও বেশী মনে পড়ে যায় ।,Neutral
test_id_10117,ভুলে যাবো তারও বেশী মনে পড়ে যায় ফেলে ।,Neutral
test_id_10118,যাবো তারও বেশী মনে পড়ে যায় ফেলে আসা ।,Neutral
test_id_10119,তারও বেশী মনে পড়ে যায় ফেলে আসা সেই ।,Neutral
test_id_10120,বেশী মনে পড়ে যায় ফেলে আসা সেই সব ।,Neutral
test_id_10121,মনে পড়ে যায় ফেলে আসা সেই সব দিনগুলি ।,Neutral
test_id_10122,পড়ে যায় ফেলে আসা সেই সব দিনগুলি ভুলে ।,Neutral
test_id_10123,যায় ফেলে আসা সেই সব দিনগুলি ভুলে যেতে ।,Neutral
test_id_10124,ফেলে আসা সেই সব দিনগুলি ভুলে যেতে আমি ।,Neutral
test_id_10125,আসা সেই সব দিনগুলি ভুলে যেতে আমি পারিনা ।,Neutral
test_id_10126,সেই সব দিনগুলি ভুলে যেতে আমি পারিনা তুমি ।,Neutral
test_id_10127,সব দিনগুলি ভুলে যেতে আমি পারিনা তুমি চাইলে ।,Neutral
test_id_10128,দিনগুলি ভুলে যেতে আমি পারিনা তুমি চাইলে বৃষ্টি ।,Neutral
test_id_10129,দূরে পাখি গাইছে গান বৃষ্টি তোমার আহবান ।,Neutral
test_id_10130,শুধু তুমি চলে যাবে আমি স্বপ্নেও ভাবিনি ।,Neutral
test_id_10131,তুমি চলে যাবে আমি স্বপ্নেও ভাবিনি আমি ।,Neutral
test_id_10132,চলে যাবে আমি স্বপ্নেও ভাবিনি আমি বৃষ্টি ।,Neutral
test_id_10133,যাবে আমি স্বপ্নেও ভাবিনি আমি বৃষ্টি দেখেছি ।,Neutral
test_id_10134,আমি স্বপ্নেও ভাবিনি আমি বৃষ্টি দেখেছি চারটে ।,Neutral
test_id_10135,স্বপ্নেও ভাবিনি আমি বৃষ্টি দেখেছি চারটে দেয়াল ।,Neutral
test_id_10136,ভাবিনি আমি বৃষ্টি দেখেছি চারটে দেয়াল মানেই ।,Neutral
test_id_10137,আমি বৃষ্টি দেখেছি চারটে দেয়াল মানেই নয়তো ।,Neutral
test_id_10138,বৃষ্টি দেখেছি চারটে দেয়াল মানেই নয়তো ঘর ।,Neutral
test_id_10139,দেখেছি চারটে দেয়াল মানেই নয়তো ঘর নিজের ।,Neutral
test_id_10140,চারটে দেয়াল মানেই নয়তো ঘর নিজের ঘরেও ।,Neutral
test_id_10141,দেয়াল মানেই নয়তো ঘর নিজের ঘরেও অনেক ।,Neutral
test_id_10142,মানেই নয়তো ঘর নিজের ঘরেও অনেক মানুষ ।,Neutral
test_id_10143,নয়তো ঘর নিজের ঘরেও অনেক মানুষ পর ।,Neutral
test_id_10144,ঘর নিজের ঘরেও অনেক মানুষ পর কখন ।,Neutral
test_id_10145,নিজের ঘরেও অনেক মানুষ পর কখন কিসের ।,Neutral
test_id_10146,ঘরেও অনেক মানুষ পর কখন কিসের টানে ।,Neutral
test_id_10147,অনেক মানুষ পর কখন কিসের টানে মানুষ ।,Neutral
test_id_10148,মানুষ পর কখন কিসের টানে মানুষ পায় ।,Neutral
test_id_10149,পর কখন কিসের টানে মানুষ পায় যে ।,Neutral
test_id_10150,কখন কিসের টানে মানুষ পায় যে খুঁজে ।,Neutral
test_id_10151,কিসের টানে মানুষ পায় যে খুঁজে বাঁচার ।,Neutral
test_id_10152,টানে মানুষ পায় যে খুঁজে বাঁচার মানে ।,Neutral
test_id_10153,মানুষ পায় যে খুঁজে বাঁচার মানে ঝাপসা ।,Neutral
test_id_10154,পায় যে খুঁজে বাঁচার মানে ঝাপসা চোখে ।,Neutral
test_id_10155,যে খুঁজে বাঁচার মানে ঝাপসা চোখে দেখা ।,Neutral
test_id_10156,খুঁজে বাঁচার মানে ঝাপসা চোখে দেখা এই ।,Neutral
test_id_10157,বাঁচার মানে ঝাপসা চোখে দেখা এই শহর ।,Neutral
test_id_10158,মানে ঝাপসা চোখে দেখা এই শহর আমি ।,Neutral
test_id_10159,ঝাপসা চোখে দেখা এই শহর আমি অনেক ।,Neutral
test_id_10160,চোখে দেখা এই শহর আমি অনেক ভেঙ্গেচুরেও ।,Neutral
