PID,text,labels
test_id_57,সবাই আছেন তাকে গালাগালি করার চিন্তায় আর আমি আছি কবে তার লিংক পাবো সেই চিন্তায়,Negative
test_id_8885,সূর্যকে যদি চারপাশ থেকে বিশেষ কোনো সোলার প্যানেলে ।,Positive
test_id_9453,আপনার কথা বিশ্বাস করার মতো কারন আছে কি?,Neutral
test_id_9006,বিজ্ঞানীরা লেগে যান রোগের জীবাণু কিংবা রোগের উপাদান ।,Positive
test_id_7092,এই নিউজ পোর্টালের বাঞ্চুদরা এক জিনিস বার বার প্রমোট কইরা জাতে উঠবার চায়।খদ্দের বাড়ানোর প্রচেষ্টা আর কি .বেশ্যা পোর্টাল।,Negative
test_id_9361,অথচ সারা আকাশ জলে বিম্বিত দৃষ্টি বিভ্রম কল্পনা ।,Positive
test_id_6121,তুই একটা বেশ্যা,Negative
test_id_1569,সঞ্চয় সমৃদ্ধির সোপান’ —— কার সমৃদ্ধি ??,Neutral
test_id_5890,দিতে ‘রুট ন্যাশনালাইজেশন’ এর আওতায় পরীক্ষামূলকভাবে ‘ঢাকা ।,Positive
test_id_9370,"জেলা পুলিশ সুপার জানিয়েছেন, অস্ত্রধারী নিয়াজুলকে তাঁরা খুঁজছেন। পেলেই আইনের আওতায় আনা হবে।",Neutral
test_id_8887,চারপাশ থেকে বিশেষ কোনো সোলার প্যানেলে ঘিরে নেওয়া ।,Positive
test_id_3816,মাগি একটা বেয়াদব,Negative
test_id_6463,আদরের দুলালীদুধ কেন ঝুলালি,Negative
test_id_10954,না বলেই এই নিয়ে অহেতুক দুঃশ্চিন্তায় ভুগেন ।,Positive
test_id_5395,অঞ্চলে আগামী কয়েকদিন ১০-১৬ ডিগ্রির মধ্যে তাপমাত্রা ওঠা-নামা ।,Positive
test_id_11331,না থাকলে শুধু ‘প্রাইমারি শিক্ষক নিয়োগ বইটির ।,Positive
test_id_251,চোর কি কখনো চুরি কইরা সিকার গেছিলো মাগি তো চোর,Negative
test_id_6895,"শালা ফকিন্নিরর পোলা, ঠিক মত বাংলা ভাষায় কথা বলতে পারিস না। আবার অভিনয় চোদায়ে বেড়াও?",Negative
test_id_3159,আমার মনে হয় অর মা মাগি আছোলো,Negative
test_id_10933,সলিউশন সহজে পড়ে শেষ করা যায় এবং ।,Positive
test_id_2043,অনেকেই দেখা যায় অনেক জ্ঞানী হওয়া সত্ত্বেও ।,Positive
test_id_4449,নির্বাচন উপলক্ষে সারাদশের পেট্রোল বোমাবাজ জড় হয়েছিল গাজিপুরে। পেট্রোল বোমা হামলা থেকে বাচল গাজিপুর বাসী।,Neutral
test_id_1004,রবিন কাজটি শেষ করতে পারেনি,Neutral
test_id_5299,এবং প্রধান বিচারপতি উজ আহমেদ মুথাসিম আদনানের সঙ্গে ।,Positive
test_id_1744,আমার নিজের অভিজ্ঞতা থেকেই বলছি,Neutral
test_id_10406,তোমার পাঁজর মনের রঙিন ফুলে তোমায় দেখার ।,Positive
test_id_800,তুই একটা জারজ,Negative
test_id_4098,আমি তো স্পীকার হয়ে গেলাম!,Neutral
test_id_9505,মতিয়া আপার মুখে মানায় না।,Neutral
test_id_8542,আছে এবং কোন কোন দিকগুলোতে ঘাটতি রয়েছে ।,Positive
test_id_1685,অসংখ্য ধন্যবাদ।,Neutral
test_id_7099,"এই আমার নুনু তে কেউ পট্রি বেধে দে, পানি না কে যেন পরে যাচ্ছে পরি কে দেখে",Negative
test_id_7001,পাছা কবিরকে গাছের সাথে বেঁধে পেটানো হোক,Negative
test_id_9598,২০১৪–এর অপরাধ ছাড়িবে না কাউকে।,Neutral
test_id_9851,যে আসলে এরকম কোন মানুষ নে যে ।,Positive
test_id_5774,পর বিচারপতি এম ইনায়েতুর রহিম ও বিচারপতি মো. ।,Positive
test_id_3966,কি বিশাল পাছা মাইরি,Negative
test_id_2575,চিল্লাফাল্লা করে নিজেদের টিমকে উৎসাহ জোগানোর জন্য একটা ।,Positive
test_id_3098,দেখতেই খানকিটার মত দেখা যায়,Negative
test_id_7817,অতীত রেকর্ড ও এই টেস্টের পরিস্থিতি বিবেচনায় বাংলাদেশ হারতে যাচ্ছে [আমি চাই বাংলাদেশ জিতুক],Neutral
test_id_2361,কাছ থেকে ঠিক তখনই ভেসে এল সকালবেলার সেই ।,Positive
test_id_9612,"এম, এ, সমমান হওয়ার পর থেকে আমাদের কওমিরাও বসে নেই।",Neutral
test_id_6215,জামালপুরের ডিসির পক্ষ থেকে তাহরীও শুভেচ্ছা ও অভিনন্দন রইলো  .,Negative
